,C1_corr,C1_pval,C1_qval,C1_ci_low,C1_ci_high,C5_1_corr,C5_1_pval,C5_1_qval,C5_1_ci_low,C5_1_ci_high
PF3D7_0927600,0.36169543720777797,4.311764177795225e-144,7.436681927269497e-143,0.3361849444084625,0.38667556053167107,-0.36166555476461615,4.5755246112306807e-144,7.891600695452504e-143,-0.3866463207802649,-0.3361544499122996
PF3D7_0705800,0.3614035130505855,7.698963587605594e-144,1.323325282403852e-142,0.3358870433440121,0.3863899127342754,-0.3613762250813441,8.127424722331754e-144,1.3969707082665435e-142,-0.38636321121051315,-0.335859196936913
PF3D7_1213500,0.36109511336135647,1.4194208400057065e-143,2.431424298972232e-142,0.33557233496958555,0.3860881384216377,-0.3610596745362924,1.5227219484440525e-143,2.608375924655529e-142,-0.3860534605891616,-0.3355361715658366
PF3D7_1214500,0.36098671384556125,1.7596229560550953e-143,3.0039277606940556e-142,0.33546171936496405,0.3859820663911759,-0.3609605774146153,1.8531542300606428e-143,3.1635990070320974e-142,-0.3859564910461312,-0.33543504871357943
PF3D7_0607700,0.3600157204675124,1.2008631022669246e-142,2.0225274866703672e-141,0.3344709066636317,0.385031892087673,-0.3599774034852747,1.2952191619735201e-142,2.1814446221292274e-141,-0.38499439557236464,-0.3344318087367665
PF3D7_1017400,0.35854597866573035,2.1679277601895418e-141,3.602923651785202e-140,0.3329712728162138,0.3835935621320598,-0.3585217564046126,2.2734936764586366e-141,3.778365815280098e-140,-0.3835698565398641,-0.3329465589991507
PF3D7_0411000,0.3575186168633533,1.6223666584040574e-140,2.687345959910879e-139,0.33192309304191947,0.3825880853093942,-0.3574916839406046,1.7100839260378405e-140,2.8326439685755516e-139,-0.3825617253160838,-0.3318956152133966
PF3D7_0525900,0.35658072028944443,1.0118144230483852e-139,1.6650152751737198e-138,0.33096624656349743,0.38167011606358914,-0.3565505013567317,1.0731639708950587e-139,1.7659704819417376e-138,-0.38164053836431383,-0.33093541794264736
PF3D7_1356100,0.35578568592868853,4.750101852332172e-139,7.765720259561945e-138,0.330155190030975,0.3808919349004111,-0.35576064536996405,4.986802702862447e-139,8.152691454614534e-138,-0.3808674245755475,-0.33012964544952395
PF3D7_0709700,0.3554311390370044,9.45229730261377e-139,1.5353100375993045e-137,0.32979351022661985,0.3805448922525241,-0.35540289705972933,9.984442097012516e-139,1.6217448182817416e-137,-0.3805172477331372,-0.3297647003898494
PF3D7_1239400,0.3545774594817883,4.936123889595258e-138,7.940514680089295e-137,0.32892268688860204,0.37970925242628056,-0.354552580699185,5.179294710048183e-138,8.331692355683279e-137,-0.3796848987604494,-0.3288973091390167
PF3D7_0914400,0.3517680734642627,1.093968138549644e-135,1.7266119771637305e-134,0.326057190173592,0.3769589440108461,-0.3517319775006007,1.1721287218853446e-135,1.8499729733152654e-134,-0.37692360420600807,-0.32602037635415326
PF3D7_1475500,0.35098723471929544,4.857333533025357e-135,7.618424063204458e-134,0.3252608399583102,0.3761944463531203,-0.35097185485072696,5.0018375233984534e-135,7.845069540605261e-134,-0.37617938800373046,-0.32524515493295186
PF3D7_0503400,0.3500110091550708,3.1118354159632285e-134,4.820463565654149e-133,0.3242652728640308,0.37523860257292907,-0.3500051075134707,3.146904629877643e-134,4.874788375727127e-133,-0.37523282398353064,-0.32425925446921683
PF3D7_1211000,0.34947418039062006,8.615280588121718e-134,1.3263832291957947e-132,0.3237178324494377,0.3747129589353558,-0.3494412203841979,9.170488676033887e-134,1.4118614314421498e-132,-0.37468068514037595,-0.3236842214748906
PF3D7_0528900,0.3466183902774295,1.8723759719016414e-131,2.8477136372649507e-130,0.3208058809587166,0.37191639803578325,-0.3465852732834672,1.9922431409059284e-131,3.030020704305107e-130,-0.37188396519599165,-0.32077211555474366
PF3D7_0804700,0.34503951501869023,3.5754506365850327e-130,5.3889449684745587e-129,0.31919616530847295,0.3703700715679096,-0.3450026462480223,3.829548556046781e-130,5.771923184023662e-129,-0.3703339611758606,-0.3191585781566294
PF3D7_1429700,0.34416535148454525,1.816056890300273e-129,2.7208326962439015e-128,0.3183049907492669,0.36951386867986913,-0.3441429993918592,1.8929743446091268e-129,2.83607111510245e-128,-0.36949197527100697,-0.31828220428918735
PF3D7_1119200,0.34397080551210535,2.6054096322793214e-129,3.8918306382172365e-128,0.31810666517392006,0.3693233140116245,-0.34394881569398583,2.7138495532160823e-129,4.0538127701165234e-128,-0.36930177520239454,-0.31808424828410525
PF3D7_1430100,0.34354701774441815,5.7135869772968534e-129,8.459142489396138e-128,0.31767465197267325,0.3689082132912199,-0.34351730430212224,6.036687386077856e-129,8.937502652131197e-128,-0.36887910855275213,-0.31764436221554343
PF3D7_1362100,0.3414028961994118,2.9760690238497307e-127,4.3675118218426314e-126,0.31548907911856466,0.36680788810578324,-0.3413740842901157,3.137712885713601e-127,4.591306406238065e-126,-0.366779662952124,-0.31545971207388185
PF3D7_0517800,0.3402846522287852,2.3080531855437e-126,3.3577156342735743e-125,0.31434932572948204,0.3657123828958595,-0.3402477992798244,2.468862175780787e-126,3.5916577565923974e-125,-0.3656762781282567,-0.31431176518682163
PF3D7_1315300,0.3396303427991598,7.619971502062329e-126,1.102150921292531e-124,0.3136824653331191,0.3650713457455671,-0.3395990708168114,8.06697706631287e-126,1.1668057030496914e-124,-0.3650407074928073,-0.3136505941323573
PF3D7_0708600,0.33924731870864927,1.531002851308786e-125,2.208075663999654e-124,0.31329210594998985,0.3646960798772524,-0.3392131668834143,1.6291922177128018e-125,2.3496884312357908e-124,-0.3646626194019781,-0.31325730050919354
PF3D7_1206500,0.33882863054167195,3.2786040099909263e-125,4.688123511722068e-124,0.31286540952166975,0.36428586285689507,-0.33882644846773113,3.2916307100259444e-125,4.7067505793789784e-124,-0.3642837249060879,-0.31286318573858557
PF3D7_0809200,0.33817817329345956,1.067544166459444e-124,1.5178482072124503e-123,0.31220253174498497,0.36364854644881933,-0.33815136107516686,1.1207046931231562e-124,1.5934325367663233e-123,-0.3636222753917475,-0.31217520808820853
PF3D7_1453500,0.33579505934505666,7.861945355111132e-123,1.0991393798691578e-121,0.3097741281324418,0.3613133735523181,-0.3357651408996469,8.295809429609557e-123,1.1597957528470855e-121,-0.3612840549409928,-0.3097436432622991
PF3D7_0516400,0.3340096946066848,1.9178432100224386e-121,2.673793075306283e-120,0.3079550560004196,0.359563715203463,-0.3339772914327026,2.0318911594340054e-121,2.832794924777576e-120,-0.3595319584162366,-0.3079220428197992
PF3D7_1018200,0.3333078808925411,6.69038562341177e-121,9.27597940439328e-120,0.3072400443139808,0.3588758882042305,-0.33328325567887485,6.989782805308569e-121,9.691082845260694e-120,-0.35885175325161295,-0.30721495654481534
PF3D7_1321200,0.3332725194743578,7.124465050303883e-121,9.850603329882972e-120,0.3072040186847434,0.35884123078247315,-0.33324401581132446,7.49472974291225e-121,1.0362547818092724e-119,-0.3588132945362247,-0.30717497967765883
PF3D7_1018400,0.3314373722279773,1.8379066980030617e-119,2.5341905816696064e-118,0.30533450350809527,0.357042521978873,-0.3313791742159386,2.036665434301028e-119,2.8082483007573793e-118,-0.35698547643226464,-0.3052752188778231
PF3D7_0213800,0.3310871287355567,3.4084200284660556e-119,4.686810992567434e-118,0.30497772365591863,0.3566992112949283,-0.3310635328124153,3.553123166774285e-119,4.885787718915106e-118,-0.3566760821867525,-0.3049536876413602
PF3D7_0817900,0.3305064296622005,9.47213436231374e-119,1.2989246547664662e-117,0.30438620353259127,0.3561299914833458,-0.33048263111979476,9.876835573251863e-119,1.3544217962336365e-117,-0.3561066629849796,-0.3043619619454217
PF3D7_1358600,0.33042777267706674,1.0876650312548422e-118,1.4874634310267173e-117,0.3043060823612264,0.3560528879274415,-0.3303779920723532,1.1871026733622292e-118,1.6234518576580458e-117,-0.35600409028012664,-0.3042553752901039
PF3D7_0726700,0.3292352887872078,8.801051498198742e-118,1.197086110283455e-116,0.30309144586362946,0.354883912149566,-0.32921896281443164,9.055996012861535e-118,1.2317627097168576e-116,-0.35486790746343877,-0.30307481719494694
PF3D7_1347600,0.32886204387743445,1.68989251383912e-117,2.2923163586374442e-116,0.3027112846890386,0.35451800874850914,-0.32882197426498616,1.8123836328730654e-117,2.4584739063215986e-116,-0.3544787268148114,-0.30267047307734696
PF3D7_1027300,0.3287877775199527,1.923902272561985e-117,2.602713074390459e-116,0.3026356431612335,0.3544452022294982,-0.32876010142881124,2.0191490842148676e-117,2.731565836569925e-116,-0.3544180700820043,-0.3026074546835574
PF3D7_1141100,0.3282937314167041,4.5545255242987374e-117,6.128462092883475e-116,0.30213245732322713,0.35396085957021506,-0.3282633925149315,4.80177650337896e-117,6.461157177066757e-116,-0.35393111609903355,-0.3021015576341394
PF3D7_1441300,0.32736695092358276,2.2830707901785745e-116,3.055661945575004e-115,0.30118857093615153,0.3530522446179996,-0.32733733981634106,2.4035007147192418e-116,3.216845356580233e-115,-0.35302321311026497,-0.30115841413259475
PF3D7_0909000,0.3264917662904583,1.0404780435512817e-115,1.388872154410607e-114,0.30029727982337245,0.3521941697300339,-0.3264730602431554,1.0746990689171534e-115,1.4345517624721257e-114,-0.3521758289118617,-0.3002782300182014
PF3D7_0610400,0.3264699982979941,1.0804065975922278e-115,1.4383450167945335e-114,0.3002751118061818,0.35217282674824507,-0.3264589635900893,1.1012275411702199e-115,1.4660639334571176e-114,-0.35216200747804816,-0.3002638743271325
PF3D7_0916000,0.32608638311495947,2.096827688993313e-115,2.7767752430230704e-114,0.2998844516701736,0.3517966970997835,-0.3260630621878993,2.1830072087884016e-115,2.8909005754377277e-114,-0.35177383096940606,-0.29986070274614646
PF3D7_1019100,0.3233222065685014,2.4182180607517252e-113,3.1689390200817e-112,0.2970697718041076,0.34908621284215274,-0.3232865257727372,2.5701677156676244e-113,3.36806051303807e-112,-0.34905122230358854,-0.29703344207911486
PF3D7_1103100,0.3231597044034127,3.1915344676827453e-113,4.171435284713463e-112,0.2969043148154953,0.3489268537555565,-0.323145323117774,3.2708469604197917e-113,4.2750991912361815e-112,-0.3489127505575731,-0.2968896721067439
PF3D7_0924600,0.3216615460146055,4.0854785742342236e-112,5.257696657456813e-111,0.2953789892443723,0.3474576021914897,-0.3216394185204514,4.241763499148254e-112,5.458823333903868e-111,-0.3474359006959925,-0.29535646150053835
PF3D7_1218800,0.3176874084556923,3.2812139018399545e-109,4.158690043771397e-108,0.2913334348284038,0.34355953149786095,-0.3176720183181243,3.366608321760314e-109,4.266921001746216e-108,-0.3435444342017422,-0.2913177699559481
PF3D7_1403200,0.31693160400211484,1.1565830802620877e-108,1.4548597693823103e-107,0.2905641549332433,0.3428180925914302,-0.3169287587329982,1.1620729712100345e-108,1.4617654743115698e-107,-0.34281530134130156,-0.29056125899945484
PF3D7_0417000,0.31547536891707056,1.2960768876742067e-107,1.6221969823533276e-106,0.28908205233942935,0.34138944517265163,-0.3154499877099024,1.3516578378569195e-107,1.6917632638912417e-106,-0.34136454373841363,-0.2890562214006233
PF3D7_1367500,0.3153817398570376,1.5131863055976952e-107,1.889224394973839e-106,0.2889867644492115,0.34129758577270547,-0.31535278504313863,1.5874054687404617e-107,1.9818875740319347e-106,-0.34126917812648533,-0.28895729674747506
PF3D7_1033800,0.3150594955237915,2.5774541739916404e-107,3.209985731827306e-106,0.2886588148964221,0.3409814283174077,-0.31503069820374835,2.703000240409646e-107,3.3663419867533535e-106,-0.34095317466493713,-0.28862950803177045
PF3D7_0320200,0.3146644466560007,4.946876830759936e-107,6.145637330095078e-106,0.28825678028351825,0.34059383353257217,-0.31462931505760655,5.241897559104089e-107,6.512149467609757e-106,-0.3405593643972099,-0.28822102789532206
PF3D7_1344400,0.31379431197258534,2.0718732421901104e-106,2.561263990776395e-105,0.28737129163332065,0.3397400861280796,-0.31376921533938107,2.15909180306245e-106,2.6690841772340975e-105,-0.33971546150628085,-0.28734575282743696
PF3D7_0306700,0.31370262379598796,2.40868037346829e-106,2.9703112517045078e-105,0.287277988202748,0.3396501222281109,-0.3136802859548011,2.498691516412115e-106,3.0813102508286004e-105,-0.3396282043977057,-0.2872552569158326
PF3D7_0517500,0.3134996379474432,3.36135480869575e-106,4.134960731579405e-105,0.2870714281733058,0.3394509520175096,-0.31349567449094307,3.3832900023226903e-106,4.1619442455043095e-105,-0.3394470630411443,-0.28706739495260836
PF3D7_1410000,0.31148195753686925,9.09173638357868e-105,1.110253647425338e-103,0.2850183540106074,0.3374710725340586,-0.31147962983213556,9.126246055025797e-105,1.1144678576684788e-103,-0.3374687883057144,-0.2850159856139543
PF3D7_1232300,0.307655582410577,4.386519621109495e-102,5.317860381243612e-101,0.2811255241370518,0.3337157523363231,-0.30763448335779925,4.537324019385926e-102,5.5006833945164156e-101,-0.33369504279493123,-0.28110406106562874
PF3D7_1302400,0.30526877749554565,1.9707511656116554e-100,2.3719904317038124e-99,0.2786977083572285,0.3313728508847331,-0.30523761317007214,2.0706201759700488e-100,2.4921924851783395e-99,-0.3313422576740517,-0.27866601080203984
PF3D7_1236500,0.3051650574738579,2.323123146864033e-100,2.7894150895001394e-99,0.2785922138832718,0.3312710314147238,-0.3051358854484648,2.433099322043697e-100,2.9214654299850037e-99,-0.331242393824033,-0.2785625428955545
PF3D7_1131100,0.3007379623555221,2.436527857433281e-97,2.88418238595699e-96,0.27408997730773466,0.3269244908831139,-0.30070956761909545,2.54663067338422e-97,3.0145139975743866e-96,-0.3268966092358734,-0.2740611043945037
PF3D7_1345000,0.29977165778768006,1.0932073354457486e-96,1.2879830085920686e-95,0.27310742684877626,0.32597562169068584,-0.29975136242911693,1.128149846910797e-96,1.3291511928744812e-95,-0.3259556919623656,-0.2730867908731772
PF3D7_1204400,0.2992047945259778,2.6297657402835042e-96,3.091052517677496e-95,0.27253105914926523,0.32541896197222553,-0.29917449448929434,2.755930443985941e-96,3.239347751373639e-95,-0.3253892068248623,-0.2725002516193184
PF3D7_1146200,0.29918899597082566,2.694812630992871e-96,3.160108550222715e-95,0.27251499597835793,0.32540344753092904,-0.2991591311459631,2.8221892836804135e-96,3.309478508128971e-95,-0.3253741197426056,-0.27248463097728665
PF3D7_0813800,0.29675545917167423,1.1394273915725142e-94,1.314663466276425e-93,0.27004087651991854,0.32301350578388704,-0.2967305681418936,1.1836780059449598e-94,1.3657195199627019e-93,-0.32298905892850066,-0.27001557221959716
PF3D7_1138300,0.2946265339174125,2.921944012281509e-93,3.3254505663584794e-92,0.26787673770087644,0.3209224440019792,-0.2946017247645868,3.0340074921600664e-93,3.452989479172647e-92,-0.320898074574944,-0.26785151978242105
PF3D7_0931500,0.29301112918209643,3.3601014094976955e-92,3.8068507842593527e-91,0.2662347934065486,0.31933559856418814,-0.29297910631585355,3.526186702836309e-92,3.9950182983149965e-91,-0.31930414034891297,-0.26620224600580744
PF3D7_1466000,0.2916107956002356,2.753888336211924e-91,3.0990505738671856e-90,0.26481157940432193,0.31795990249773237,-0.29158622769429615,2.857104799700196e-91,3.2152038093487182e-90,-0.31793576584995265,-0.26478661111897744
PF3D7_1124900,0.2909628794273619,7.257967241172189e-91,8.14938200971884e-90,0.26415311626279286,0.31732334823750447,-0.2909385279287497,7.526800752518279e-91,8.451233328163142e-90,-0.31729942330563976,-0.264128368850669
PF3D7_1431500,0.2893757348732661,7.706869954159771e-90,8.557694756621214e-89,0.26254024129272613,0.3157639356121304,-0.2893570689529137,7.92325966611262e-90,8.797973509783017e-89,-0.31574559499032484,-0.26252127365695105
PF3D7_1131500,0.2886477852983734,2.2654876310778705e-89,2.4990071253582048e-88,0.26180054052712837,0.31504865769785767,-0.2886208868623367,2.3574217151889302e-89,2.6004174919853277e-88,-0.3150222269172606,-0.2617732084775644
PF3D7_0513000,0.2880432832483809,5.5325388713515775e-89,6.089432586691572e-88,0.26118630405348986,0.31445465562183866,-0.2880380499596178,5.57541275460702e-89,6.1366220647747e-88,-0.3144495131430341,-0.2611809865869341
PF3D7_0314000,0.2880292449415139,5.648297023537747e-89,6.203239116222309e-88,0.2611720399432155,0.3144408609093564,-0.28800834802580966,5.825098273816117e-89,6.397410992622121e-88,-0.31442032657877933,-0.261150806926453
PF3D7_0717800,0.28735134957315883,1.53298801321573e-88,1.6653824325389065e-87,0.2604832547190146,0.31377471518756633,-0.2873258999226467,1.591450995504639e-88,1.7288944905709486e-87,-0.31374970613745495,-0.2604573967725282
PF3D7_0929600,0.28700431714595304,2.55289462273026e-88,2.7614176964403394e-87,0.2601306580727161,0.31343368764598845,-0.28697444367164915,2.667376115806884e-88,2.885250156300593e-87,-0.3134043307695274,-0.2601003059506661
PF3D7_0810400,0.2859641928856078,1.1719740775372065e-87,1.2595584357942698e-86,0.259073899686698,0.3124115203679564,-0.28594097840855337,1.2124303783683472e-87,1.3030381304134337e-86,-0.3123887059731023,-0.2590503146879519
PF3D7_1229600,0.28461262301668583,8.40569827283618e-87,8.919281105996783e-86,0.2577008110920622,0.31108319285927327,-0.2846012961935867,8.545226004374962e-87,9.067333893437195e-86,-0.311072060381627,-0.2576893043906745
PF3D7_1350800,0.2842762952671322,1.3700071467852848e-86,1.4506468079568235e-85,0.2573591454620084,0.31075263272150444,-0.28424523786391065,1.433169968001765e-86,1.5175274408018689e-85,-0.31072210759194924,-0.25732759548406603
PF3D7_1222300,0.2839418321007732,2.225308267304042e-86,2.3513309881261027e-85,0.25701938068221075,0.3104238988400209,-0.28395658264240636,2.178239953516604e-86,2.3015971214104917e-85,-0.31043839684143876,-0.25703436489605846
PF3D7_0404000,0.28375368840062204,2.9225496031226323e-86,3.081570684469011e-85,0.25682825761992767,0.3102389752188526,-0.2837305178990544,3.0222687917994837e-86,3.1867157701768086e-85,-0.3102162011417438,-0.25680472034598306
PF3D7_1447600,0.282437187704827,1.955932380872177e-85,2.053728999915786e-84,0.2554909683117884,0.3089449503459,-0.2824089473749248,2.0370988467935303e-85,2.1389537891332067e-84,-0.30891719107088317,-0.2554622831737751
PF3D7_0608000,0.2820167413827106,3.5812053795277506e-85,3.744597874968704e-84,0.2550639045235901,0.3085316613727721,-0.2819989574290519,3.6739162874709596e-85,3.841538718086822e-84,-0.30851417993853936,-0.2550458408974846
PF3D7_0527600,0.2783909298268369,6.301425517207398e-83,6.548003037445948e-82,0.25138146209614026,0.304967157333426,-0.2783755559525544,6.43997498450411e-83,6.691974005636879e-82,-0.30495204182490704,-0.25136584976478393
